,first_disk_embedded,first_disk_t_bundle,second_disk_embedded,second_disk_t_bundle,length_first_disk,length_second_disk,length_third_disk,length_fourth_disk,length_fifth_disk,length_sixth_disk,N,fake_surface
462,False,False,False,True,13,7,2.0,1.0,1.0,,17,True
463,False,False,False,True,13,7,2.0,1.0,1.0,,17,True
464,False,False,False,False,13,7,2.0,1.0,1.0,,17,True
465,False,True,False,True,13,7,2.0,1.0,1.0,,17,True
466,False,False,False,False,13,7,2.0,1.0,1.0,,17,True
467,False,True,False,True,13,7,2.0,1.0,1.0,,17,True
468,False,True,False,False,13,7,2.0,1.0,1.0,,17,True
469,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
470,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
471,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
472,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
473,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
474,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
475,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
476,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
477,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
478,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
479,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
480,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
481,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
482,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
483,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
484,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
485,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
486,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
487,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
488,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
489,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
490,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
491,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
492,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
493,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
494,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
495,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
496,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
497,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
498,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
499,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
500,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
501,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
502,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
503,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
504,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
505,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
506,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
507,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
508,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
509,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
510,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
511,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
512,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
513,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
514,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
515,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
516,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
517,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
518,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
519,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
520,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
521,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
522,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
523,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
524,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
525,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
526,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
527,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
528,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
529,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
530,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
531,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
532,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
533,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
534,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
535,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
536,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
537,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
538,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
539,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
540,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
541,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
542,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
543,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
544,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
545,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
546,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
547,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
548,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
549,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
550,False,False,True,False,18,2,2.0,1.0,1.0,,17,True
551,False,True,True,False,18,2,2.0,1.0,1.0,,17,True
552,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
553,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
554,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
555,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
556,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
557,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
558,False,True,True,True,18,2,2.0,1.0,1.0,,17,True
559,False,False,True,True,18,2,2.0,1.0,1.0,,17,True
560,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
561,False,True,False,False,11,7,3.0,2.0,1.0,,17,True
562,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
563,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
564,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
565,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
566,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
567,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
568,False,False,False,False,11,7,3.0,2.0,1.0,,17,True
569,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
570,False,False,False,False,11,7,3.0,2.0,1.0,,17,True
571,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
572,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
573,False,False,False,True,11,7,3.0,2.0,1.0,,17,True
574,False,True,False,False,11,7,3.0,2.0,1.0,,17,True
575,False,True,False,True,11,7,3.0,2.0,1.0,,17,True
576,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
577,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
578,False,False,False,False,12,5,5.0,1.0,1.0,,17,True
579,False,False,False,False,12,5,5.0,1.0,1.0,,17,True
580,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
581,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
582,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
583,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
584,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
585,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
586,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
587,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
588,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
589,False,True,False,False,16,3,3.0,1.0,1.0,,17,True
590,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
591,False,False,False,False,16,3,3.0,1.0,1.0,,17,True
592,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
593,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
594,False,False,False,False,16,3,3.0,1.0,1.0,,17,True
595,False,False,False,True,16,3,3.0,1.0,1.0,,17,True
596,False,True,False,False,16,3,3.0,1.0,1.0,,17,True
597,False,True,False,True,16,3,3.0,1.0,1.0,,17,True
598,False,False,False,False,14,5,3.0,1.0,1.0,,17,True
599,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
600,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
601,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
602,False,False,False,False,14,5,3.0,1.0,1.0,,17,True
603,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
604,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
605,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
606,False,True,False,False,14,5,3.0,1.0,1.0,,17,True
607,False,False,False,False,14,5,3.0,1.0,1.0,,17,True
608,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
609,False,True,False,False,14,5,3.0,1.0,1.0,,17,True
610,False,True,False,False,14,5,3.0,1.0,1.0,,17,True
611,False,False,False,False,14,5,3.0,1.0,1.0,,17,True
612,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
613,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
614,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
615,False,False,False,False,14,5,3.0,1.0,1.0,,17,True
616,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
617,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
618,False,True,False,False,14,5,3.0,1.0,1.0,,17,True
619,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
620,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
621,False,False,False,True,14,5,3.0,1.0,1.0,,17,True
622,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
623,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
624,False,True,False,False,14,5,3.0,1.0,1.0,,17,True
625,False,True,False,True,14,5,3.0,1.0,1.0,,17,True
626,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
627,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
628,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
629,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
630,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
631,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
632,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
633,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
634,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
635,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
636,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
637,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
638,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
639,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
640,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
641,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
642,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
643,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
644,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
645,False,False,False,False,8,7,6.0,2.0,1.0,,17,True
646,False,False,False,True,8,7,6.0,2.0,1.0,,17,True
647,False,False,False,False,8,7,6.0,2.0,1.0,,17,True
648,False,False,False,False,16,3,2.0,2.0,1.0,,17,True
649,False,True,False,True,16,3,2.0,2.0,1.0,,17,True
650,False,True,False,False,16,3,2.0,2.0,1.0,,17,True
651,False,False,False,True,16,3,2.0,2.0,1.0,,17,True
652,False,False,False,True,16,3,2.0,2.0,1.0,,17,True
653,False,True,False,True,16,3,2.0,2.0,1.0,,17,True
654,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
655,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
656,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
657,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
658,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
659,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
660,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
661,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
662,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
663,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
664,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
665,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
666,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
667,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
668,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
669,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
670,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
671,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
672,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
673,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
674,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
675,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
676,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
677,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
678,False,True,False,True,12,6,3.0,2.0,1.0,,17,True
679,False,False,False,False,12,6,3.0,2.0,1.0,,17,True
680,False,False,False,True,12,6,3.0,2.0,1.0,,17,True
681,False,True,False,False,12,6,3.0,2.0,1.0,,17,True
682,False,False,False,False,11,5,5.0,2.0,1.0,,17,True
683,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
684,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
685,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
686,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
687,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
688,False,False,False,False,11,5,5.0,2.0,1.0,,17,True
689,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
690,False,False,False,False,11,5,5.0,2.0,1.0,,17,True
691,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
692,False,True,False,False,11,5,5.0,2.0,1.0,,17,True
693,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
694,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
695,False,True,False,False,11,5,5.0,2.0,1.0,,17,True
696,False,False,False,True,10,8,4.0,1.0,1.0,,17,True
697,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
698,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
699,False,False,False,True,10,8,4.0,1.0,1.0,,17,True
700,False,False,False,True,10,8,4.0,1.0,1.0,,17,True
701,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
702,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
703,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
704,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
705,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
706,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
707,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
708,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
709,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
710,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
711,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
712,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
713,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
714,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
715,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
716,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
717,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
718,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
719,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
720,False,False,False,True,10,9,3.0,1.0,1.0,,17,True
721,False,False,False,False,10,9,3.0,1.0,1.0,,17,True
722,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
723,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
724,False,False,False,True,14,4,3.0,2.0,1.0,,17,True
725,False,False,False,False,14,4,3.0,2.0,1.0,,17,True
726,False,False,False,True,14,4,3.0,2.0,1.0,,17,True
727,False,True,False,True,14,4,3.0,2.0,1.0,,17,True
728,False,False,False,True,10,5,5.0,2.0,2.0,,17,True
729,False,True,False,False,10,5,5.0,2.0,2.0,,17,True
730,False,True,False,False,9,7,5.0,2.0,1.0,,17,True
731,False,True,False,False,9,7,5.0,2.0,1.0,,17,True
732,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
733,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
734,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
735,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
736,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
737,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
738,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
739,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
740,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
741,False,False,False,False,9,7,5.0,2.0,1.0,,17,True
742,False,False,False,True,8,8,4.0,3.0,1.0,,17,True
743,False,False,False,True,8,8,4.0,3.0,1.0,,17,True
744,False,False,False,False,8,8,4.0,3.0,1.0,,17,True
745,False,True,False,True,8,8,4.0,3.0,1.0,,17,True
746,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
747,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
748,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
749,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
750,False,True,False,True,13,6,3.0,1.0,1.0,,17,True
751,False,False,False,False,13,6,3.0,1.0,1.0,,17,True
752,False,True,False,False,13,6,3.0,1.0,1.0,,17,True
753,False,False,False,True,13,6,3.0,1.0,1.0,,17,True
754,False,True,False,False,13,6,3.0,1.0,1.0,,17,True
755,False,False,False,False,13,6,3.0,1.0,1.0,,17,True
756,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
757,False,True,False,False,11,5,4.0,3.0,1.0,,17,True
758,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
759,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
760,False,True,False,False,11,5,4.0,3.0,1.0,,17,True
761,False,False,False,True,11,5,4.0,3.0,1.0,,17,True
762,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
763,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
764,False,False,False,True,9,5,4.0,4.0,2.0,,17,True
765,False,True,False,True,9,5,4.0,4.0,2.0,,17,True
766,False,True,False,True,9,8,5.0,1.0,1.0,,17,True
767,False,False,False,True,9,8,5.0,1.0,1.0,,17,True
768,False,False,False,False,12,4,4.0,3.0,1.0,,17,True
769,False,True,False,True,12,4,4.0,3.0,1.0,,17,True
770,False,False,False,False,12,4,4.0,3.0,1.0,,17,True
771,False,False,False,False,12,4,4.0,3.0,1.0,,17,True
772,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
773,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
774,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
775,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
776,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
777,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
778,False,False,False,True,11,8,2.0,2.0,1.0,,17,True
779,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
780,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
781,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
782,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
783,False,True,False,True,11,8,2.0,2.0,1.0,,17,True
784,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
785,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
786,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
787,False,False,False,True,11,8,2.0,2.0,1.0,,17,True
788,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
789,False,True,False,True,11,8,2.0,2.0,1.0,,17,True
790,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
791,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
792,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
793,False,True,False,True,11,8,2.0,2.0,1.0,,17,True
794,False,True,False,False,11,8,2.0,2.0,1.0,,17,True
795,False,False,False,False,11,8,2.0,2.0,1.0,,17,True
796,False,True,False,True,15,4,2.0,2.0,1.0,,17,True
797,False,True,False,False,15,4,2.0,2.0,1.0,,17,True
798,False,True,False,True,15,4,2.0,2.0,1.0,,17,True
799,False,True,False,True,15,4,2.0,2.0,1.0,,17,True
800,False,True,False,False,15,4,2.0,2.0,1.0,,17,True
801,False,True,False,False,15,4,2.0,2.0,1.0,,17,True
802,False,True,False,True,12,7,2.0,2.0,1.0,,17,True
803,False,False,False,True,12,7,2.0,2.0,1.0,,17,True
804,False,True,False,True,12,7,2.0,2.0,1.0,,17,True
805,False,False,False,True,12,7,2.0,2.0,1.0,,17,True
806,False,True,False,True,12,7,2.0,2.0,1.0,,17,True
807,False,True,False,True,12,7,2.0,2.0,1.0,,17,True
808,False,False,False,True,12,7,2.0,2.0,1.0,,17,True
809,False,False,False,True,12,7,2.0,2.0,1.0,,17,True
810,False,False,False,True,12,7,2.0,2.0,1.0,,17,True
811,False,True,False,True,12,7,2.0,2.0,1.0,,17,True
812,False,True,False,False,10,10,2.0,1.0,1.0,,17,True
813,False,False,False,True,10,10,2.0,1.0,1.0,,17,True
814,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
815,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
816,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
817,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
818,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
819,False,True,False,False,10,10,2.0,1.0,1.0,,17,True
820,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
821,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
822,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
823,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
824,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
825,False,True,False,False,10,10,2.0,1.0,1.0,,17,True
826,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
827,False,True,False,False,10,10,2.0,1.0,1.0,,17,True
828,False,False,False,False,10,10,2.0,1.0,1.0,,17,True
829,False,False,False,True,10,10,2.0,1.0,1.0,,17,True
830,False,True,False,True,10,10,2.0,1.0,1.0,,17,True
831,False,False,False,True,10,10,2.0,1.0,1.0,,17,True
832,False,True,False,False,10,10,2.0,1.0,1.0,,17,True
833,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
834,False,False,False,True,8,8,5.0,2.0,1.0,,17,True
835,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
836,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
837,False,False,False,True,8,8,5.0,2.0,1.0,,17,True
838,False,False,False,False,8,8,5.0,2.0,1.0,,17,True
839,False,False,False,False,8,8,5.0,2.0,1.0,,17,True
840,False,False,False,False,8,8,5.0,2.0,1.0,,17,True
841,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
842,False,False,False,False,8,8,5.0,2.0,1.0,,17,True
843,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
844,False,True,False,False,8,8,5.0,2.0,1.0,,17,True
845,False,True,False,True,8,8,5.0,2.0,1.0,,17,True
846,False,False,False,False,8,8,5.0,2.0,1.0,,17,True
847,False,True,False,True,8,7,7.0,1.0,1.0,,17,True
848,False,False,False,False,8,7,7.0,1.0,1.0,,17,True
849,False,True,False,False,8,7,7.0,1.0,1.0,,17,True
850,False,False,False,True,8,7,7.0,1.0,1.0,,17,True
851,False,True,False,False,8,7,7.0,1.0,1.0,,17,True
852,False,True,False,True,8,7,7.0,1.0,1.0,,17,True
853,False,False,False,False,8,7,7.0,1.0,1.0,,17,True
854,False,True,False,False,8,7,7.0,1.0,1.0,,17,True
855,False,True,False,False,8,7,7.0,1.0,1.0,,17,True
856,False,False,False,False,8,7,7.0,1.0,1.0,,17,True
857,False,True,False,True,10,5,5.0,3.0,1.0,,17,True
858,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
859,False,False,False,False,9,6,5.0,3.0,1.0,,17,True
860,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
861,False,True,False,True,8,5,5.0,4.0,2.0,,17,True
862,False,False,False,True,8,5,5.0,4.0,2.0,,17,True
863,False,False,False,True,9,7,4.0,2.0,2.0,,17,True
864,False,True,False,True,9,7,4.0,2.0,2.0,,17,True
865,False,True,False,True,10,7,3.0,2.0,2.0,,17,True
866,False,False,False,True,10,7,3.0,2.0,2.0,,17,True
867,False,True,False,True,13,6,2.0,2.0,1.0,,17,True
868,False,False,False,True,13,6,2.0,2.0,1.0,,17,True
